budget,popularity,revenue,runtime,vote_average,vote_count,title,id,cluster,distance
9000000,15.236541,7936012.0,111.0,7.0,129.0,Runaway Train,11893,0,0.383
0,3.94547,0.0,117.0,6.7,79.0,The Stepford Wives,12223,3,0.3973
0,4.652503,0.0,121.0,6.4,40.0,The Pope of Greenwich Village,32081,3,0.3919
4000000,5.681582,2826523.0,111.0,7.0,106.0,Sid & Nancy,14924,0,0.4
0,3.095584,5794184.0,104.0,6.7,62.0,Mona Lisa,10002,3,0.3971
0,6.587353,752045.0,110.0,7.9,122.0,Nights of Cabiria,19426,0,0.5259
0,11.620391999999999,0.0,105.0,6.8,124.0,The Big Chill,12560,0,0.3979
90000000,12.978750999999999,250649836.0,132.0,6.7,1266.0,Enemy of the State,9798,2,0.3393
30000000,5.1543730000000005,100491683.0,79.0,5.8,149.0,The Rugrats Movie,14444,3,0.3231
120000000,16.869208999999998,363258859.0,95.0,6.8,2379.0,A Bug's Life,9487,2,0.5142
0,5.704352,0.0,113.0,6.0,113.0,Celebrity,9466,3,0.3909
2900000,4.919716,5596708.0,113.0,7.6,132.0,Central Station,666,0,0.4677
0,4.502687,0.0,91.0,7.4,58.0,Waking Ned,10162,0,0.458
1300000,6.064954,0.0,105.0,7.7,213.0,The Celebration,309,0,0.4838
12000,5.738871,6000000.0,93.0,6.2,111.0,Pink Flamingos,692,3,0.3867
0,1.7508150000000002,0.0,71.0,4.6,32.0,Glen or Glenda,24018,1,0.562
1000000,13.153272,0.0,96.0,6.9,194.0,Godzilla,1678,0,0.3977
2000000,2.894009,4100000.0,87.0,6.7,34.0,Godzilla 1985,39256,3,0.396
0,2.894775,0.0,98.0,6.0,48.0,King Kong vs. Godzilla,1680,3,0.3963
672000,8.73274,10000000.0,100.0,7.7,346.0,King Kong,244,0,0.4768
23000000,5.810716,90614445.0,134.0,5.9,179.0,King Kong,10730,3,0.3251
5000000,8.679349,27400000.0,104.0,6.0,99.0,Desperately Seeking Susan,8130,3,0.3706
0,19.520733,24467000.0,114.0,7.0,64.0,The Emerald Forest,11532,0,0.4107
8000000,6.0404860000000005,59612888.0,98.0,6.8,210.0,Fletch,9749,0,0.3604
8045760,10.357224,35150960.0,95.0,5.8,98.0,Fletch Lives,14628,3,0.3707
17900000,10.014248,6948633.0,89.0,5.0,211.0,Red Sonja,9626,1,0.428
0,6.853782000000001,36611610.0,111.0,6.2,47.0,Gung Ho,13698,3,0.3831
10000000,7.054864,54999651.0,91.0,6.2,288.0,The Money Pit,10466,3,0.3398
30000000,12.840798,152427960.0,131.0,6.0,515.0,A View to a Kill,707,3,0.2901
25000000,13.561368,0.0,116.0,6.2,136.0,Lifeforce,11954,3,0.3255
4500000,8.354488,146198896.0,96.0,6.5,614.0,Police Academy,9336,3,0.3334
0,9.021668,55600000.0,87.0,5.6,349.0,Police Academy 2: Their First Assignment,10157,3,0.393
0,7.10005,43579163.0,83.0,5.5,259.0,Police Academy 3: Back in Training,12118,1,0.4092
0,5.952392,28061343.0,88.0,4.9,261.0,Police Academy 4: Citizens on Patrol,10587,1,0.4838
0,10.278957,19510371.0,90.0,4.7,195.0,Police Academy 5: Assignment Miami Beach,11825,1,0.521
0,5.612379,11567217.0,84.0,4.7,183.0,Police Academy 6: City Under Siege,11895,1,0.5257
90000000,6.229629,69131860.0,92.0,5.3,312.0,Babe: Pig in the City,9447,2,0.4113
15000000,2.3128439999999997,10443316.0,93.0,4.8,32.0,Home Fries,12257,1,0.4759
30000000,10.432293,9898412.0,100.0,6.2,182.0,Very Bad Things,10029,3,0.3145
60000000,6.715897999999999,37141130.0,105.0,4.8,233.0,Psycho,11252,1,0.4284
0,7.214017,0.0,97.0,6.6,62.0,Little Voice,8545,3,0.3942
0,5.765416,0.0,121.0,6.9,191.0,A Simple Plan,10223,0,0.4018
27000000,7.372419,0.0,101.0,5.5,254.0,Jack Frost,9745,1,0.3519
70000000,9.538877000000001,118000000.0,103.0,6.3,402.0,Star Trek: Insurrection,200,2,0.2981
70000000,11.898185,218613188.0,99.0,6.9,847.0,The Prince of Egypt,9837,2,0.3032
9000000,5.997054,17096053.0,93.0,7.5,688.0,Rushmore,11545,0,0.4109
25000000,13.813154999999998,289317794.0,122.0,6.8,831.0,Shakespeare in Love,1934,0,0.3028
0,5.114032,0.0,96.0,7.4,139.0,Miracle on 34th Street,11881,0,0.4519
50000000,11.690532000000001,23717291.0,108.0,6.1,58.0,Santa Claus: The Movie,13764,2,0.3114
0,9.385078,41410568.0,115.0,7.0,255.0,Pale Rider,8879,0,0.3964
44000000,11.924462,300400432.0,96.0,6.3,884.0,Rambo: First Blood Part II,1369,2,0.274
15000000,14.778884,125212904.0,93.0,7.2,1523.0,First Blood,1368,0,0.3399
63000000,11.624866,189015611.0,102.0,5.7,703.0,Rambo III,1370,2,0.296
25000000,10.571841000000001,96773200.0,106.0,6.0,289.0,The Jewel of the Nile,10303,3,0.3068
10000000,6.827192999999999,86572238.0,106.0,6.6,477.0,Romancing the Stone,9326,3,0.3295
0,5.773276999999999,85313124.0,117.0,6.5,329.0,Cocoon,10328,3,0.3629
17500000,12.167264999999999,25024919.0,116.0,5.4,103.0,Cocoon: The Return,11285,1,0.3803
7000000,11.789813,200182160.0,119.0,6.9,948.0,Rocky II,1367,0,0.335
17000000,11.673366,270000000.0,99.0,6.6,894.0,Rocky III,1371,3,0.3035
31000000,10.25721,300473716.0,91.0,6.6,984.0,Rocky IV,1374,2,0.2863
42000000,14.007329,119946358.0,104.0,5.3,688.0,Rocky V,1375,1,0.3242
15000000,7.720008999999999,14643997.0,94.0,7.1,377.0,Clue,15196,0,0.3643
18000000,5.2034519999999995,0.0,109.0,6.7,172.0,Young Sherlock Holmes,11904,3,0.3443
0,6.669878999999999,91258000.0,96.0,6.4,113.0,Back to School,15596,3,0.3728
0,16.071191,0.0,108.0,5.9,48.0,Heartburn,13818,3,0.398
8000000,7.644989999999999,90815558.0,126.0,6.9,913.0,The Karate Kid,1885,0,0.3376
113,9.231318,115103979.0,113.0,5.9,457.0,"The Karate Kid, Part II",8856,3,0.3605
0,6.441664,38956288.0,112.0,5.5,311.0,"The Karate Kid, Part III",10495,1,0.4031
27000000,9.802574,71320000.0,97.0,7.1,668.0,National Lampoon's Christmas Vacation,5825,0,0.322
65000000,10.237996,250821495.0,119.0,6.3,859.0,You've Got Mail,9489,2,0.2789
52000000,9.783966,98126565.0,170.0,7.2,793.0,The Thin Red Line,8741,2,0.3362
15000000,13.462253,40283321.0,104.0,6.2,500.0,The Faculty,9276,3,0.3181
90000000,6.939576,0.0,114.0,5.9,208.0,Mighty Joe Young,9822,2,0.3799
50000000,12.52181,202292902.0,115.0,7.0,863.0,Patch Adams,10312,2,0.29
0,7.17892,0.0,124.0,6.9,286.0,Stepmom,9441,0,0.3969
70000000,9.353499000000001,56702901.0,115.0,6.1,113.0,A Civil Action,9422,2,0.3218
12000000,3.094893,21001563.0,117.0,5.8,32.0,Tea with Mussolini,10368,3,0.368
0,3.8957349999999997,0.0,118.0,6.7,62.0,Wilde,11365,3,0.3985
6000000,4.409590000000001,6330054.0,114.0,5.8,56.0,Affliction,31662,3,0.3843
0,2.58581,0.0,101.0,6.4,38.0,Another Day in Paradise,36136,3,0.3921
20000000,3.010088,3970078.0,121.0,6.6,49.0,Playing by Heart,825,3,0.3448
0,7.638813000000001,0.0,128.0,5.9,49.0,At First Sight,15556,3,0.4006
0,6.028168,0.0,100.0,5.4,45.0,In Dreams,28902,1,0.4355
0,9.162643,0.0,106.0,6.0,126.0,Varsity Blues,14709,3,0.3894
75000000,7.116536999999999,14010690.0,99.0,5.0,151.0,Virus,9423,2,0.4284
37000000,10.722672,37962774.0,110.0,5.1,227.0,Howard the Duck,10658,1,0.3798
2500000,4.742709,0.0,85.0,5.9,107.0,The Gate,6917,3,0.3911
0,3.791972,7177431.0,114.0,6.0,36.0,The Boy Who Could Fly,24086,3,0.3947
700000,8.407369000000001,3000000.0,94.0,6.9,129.0,The Fly,11815,0,0.4024
15000000,13.534589000000002,60629159.0,96.0,7.1,1038.0,The Fly,9426,0,0.3363
0,9.207436,38903179.0,105.0,5.2,159.0,The Fly II,10344,1,0.4425
0,4.8194669999999995,0.0,107.0,6.4,58.0,Running Scared,15698,3,0.3898
12000000,5.037671,15945534.0,88.0,5.3,46.0,Armed and Dangerous,2620,1,0.4117
85000,15.526413,30859000.0,83.0,7.1,617.0,The Texas Chain Saw Massacre,30497,0,0.3944
4700000,9.501011,8025872.0,101.0,5.8,142.0,The Texas Chainsaw Massacre 2,16337,3,0.3817
0,5.7990699999999995,5765562.0,81.0,5.1,75.0,Leatherface: Texas Chainsaw Massacre III,25018,1,0.472
600000,6.854576,185898.0,95.0,3.9,96.0,Texas Chainsaw Massacre: The Next Generation,16780,1,0.7058
0,7.427491000000001,71624879.0,93.0,6.7,104.0,Ruthless People,12151,3,0.3841
0,2.612214,6797218.0,98.0,5.6,40.0,Trick or Treat,25438,3,0.4178
0,5.012318,8988731.0,91.0,5.9,57.0,Deadly Friend,33278,3,0.3985
20000000,11.469750999999999,77200000.0,130.0,7.2,739.0,The Name of the Rose,192,0,0.3415
0,4.477284,0.0,100.0,5.9,86.0,Jumpin' Jack Flash,10945,3,0.3971
18000000,7.471655,41382841.0,103.0,5.9,138.0,Peggy Sue Got Married,10013,3,0.3386
5000000,7.791212,328203506.0,97.0,6.3,512.0,Crocodile Dundee,9671,3,0.3501
0,8.948564999999999,239606210.0,110.0,5.5,310.0,Crocodile Dundee II,9396,1,0.3957
0,2.86084,0.0,104.0,5.7,41.0,Tough Guys,11038,3,0.4112
0,3.589199,0.0,104.0,5.4,42.0,Soul Man,12278,1,0.436
13800000,11.613655,52293982.0,119.0,6.7,297.0,The Color of Money,11873,3,0.3368
15000000,7.390012,42724017.0,130.0,6.5,270.0,Heartbreak Ridge,10015,3,0.3331
0,3.1508990000000003,11949484.0,104.0,5.0,48.0,Firewalker,12715,1,0.4822
25000000,6.377624,0.0,102.0,6.3,287.0,¡Three Amigos!,8388,3,0.3173
0,11.089962,0.0,92.0,7.1,35.0,Still Crazy,1618,0,0.4266
0,5.759423,4367497.0,103.0,6.9,106.0,The Day of the Beast,10722,0,0.4051
10000000,7.0649820000000005,103166989.0,95.0,5.7,425.0,She's All That,10314,3,0.3466
150000,7.2295869999999995,83957.0,101.0,7.6,148.0,Peeping Tom,11167,0,0.4763
90000000,9.112008,161626121.0,100.0,6.7,557.0,Payback,2112,2,0.3457
6000000,6.053045,4398989.0,95.0,5.5,52.0,Simply Irresistible,16172,1,0.4073
0,6.305008,0.0,72.0,7.6,140.0,Fantastic Planet,16306,0,0.4859
35000000,8.355977000000001,40263020.0,112.0,6.3,247.0,Blast from the Past,11622,3,0.2998
80000000,5.101392,118880016.0,131.0,5.9,198.0,Message in a Bottle,10207,2,0.3408
65000000,12.651019999999999,36850101.0,94.0,5.1,81.0,My Favorite Martian,9849,2,0.3985
3000000,7.4347970000000005,3076820.0,87.0,5.9,93.0,Jawbreaker,18892,3,0.3886
0,6.652528,0.0,108.0,7.4,259.0,October Sky,13466,0,0.4438
10000000,12.329066000000001,12827813.0,89.0,7.4,1068.0,Office Space,1542,0,0.3886
6000000,3.227046,6852450.0,101.0,6.1,44.0,200 Cigarettes,15256,3,0.3738
40000000,7.473717999999999,96618699.0,123.0,6.1,479.0,8MM,8224,2,0.2823
35000000,3.8164910000000005,0.0,130.0,6.0,35.0,The Other Sister,18417,3,0.3287
0,7.2040169999999994,0.0,113.0,7.3,112.0,The Long Goodbye,1847,0,0.4405
0,1.9258389999999999,0.0,130.0,7.1,32.0,The Ballad of Narayama,42113,0,0.4298
11500000,8.365761000000001,57469467.0,103.0,6.4,417.0,Pet Sematary,8913,3,0.3274
8000000,6.8234449999999995,17092453.0,100.0,5.0,107.0,Pet Sematary II,10906,1,0.4534
900000,8.357875,6980986.0,92.0,4.5,50.0,Children of the Corn II: The Final Sacrifice,25748,1,0.5667
0,4.411511,0.0,92.0,4.7,50.0,Children of the Corn III: Urban Harvest,25749,1,0.5342
0,7.106757000000001,21200000.0,110.0,6.5,392.0,Christine,8769,3,0.3685
0,4.535207,21095683.0,106.0,5.9,46.0,Night Shift,14742,3,0.3949
200000,5.738218,0.0,75.0,6.9,102.0,House on Haunted Hill,15856,0,0.4128
10000000,7.873017999999999,100489151.0,137.0,6.2,89.0,Airport,10671,3,0.3486
3000000,8.480501,47000000.0,107.0,5.5,79.0,Airport 1975,27932,1,0.405
6000000,9.394776,30000000.0,114.0,5.8,69.0,Airport '77,7227,3,0.378
0,3.494417,0.0,119.0,5.4,33.0,Rollercoaster,10670,1,0.4371
14000000,7.469056,116000000.0,159.0,7.1,230.0,The Towering Inferno,5919,0,0.3756
1500000,5.500439,0.0,91.0,5.6,63.0,Alligator,33518,3,0.4135
0,4.695793,0.0,107.0,5.1,37.0,Meteor,40160,1,0.4709
0,6.529052,0.0,88.0,6.7,345.0,Westworld,2362,3,0.3845
9000000,6.842274000000001,25000000.0,119.0,6.6,272.0,Logan's Run,10803,3,0.3509
5800000,17.784978,33395426.0,112.0,7.5,958.0,Planet of the Apes,871,0,0.4082
3000000,12.325947,18999718.0,95.0,6.2,370.0,Beneath the Planet of the Apes,1685,3,0.3598
1700000,11.644764,8844595.0,93.0,5.5,220.0,Battle for the Planet of the Apes,1705,1,0.4089
1700000,12.843375,9700000.0,88.0,6.1,243.0,Conquest of the Planet of the Apes,1688,3,0.3752
2500000,12.120267,12348905.0,98.0,6.3,270.0,Escape from the Planet of the Apes,1687,3,0.3664
7000000,6.657792,79666653.0,123.0,5.6,76.0,Earthquake,11123,3,0.3826
14000000,3.514331,13015688.0,123.0,4.7,45.0,The Concorde... Airport '79,29723,1,0.4932
80000000,7.634017,176885658.0,103.0,6.4,512.0,Analyze This,9535,2,0.3125
25000000,9.208831,15156200.0,110.0,6.1,60.0,The Corruptor,9455,3,0.3286
10500000,8.181065,75902208.0,97.0,6.6,848.0,Cruel Intentions,796,3,0.3182
1350000,4.60786,3897569.0,105.0,7.5,1671.0,"Lock, Stock and Two Smoking Barrels",100,0,0.4286
38000000,5.784680000000001,28121100.0,106.0,6.0,58.0,The Deep End of the Ocean,30943,3,0.3163
21000000,4.766591,17762705.0,104.0,5.1,79.0,The Rage: Carrie 2,7341,1,0.4124
30000000,5.924059,0.0,100.0,4.0,75.0,Wing Commander,10350,1,0.617
0,10.461285,0.0,112.0,7.2,153.0,The Haunting,11772,0,0.4271
13000000,5.532019999999999,8038508.0,115.0,7.0,176.0,Dead Ringers,9540,0,0.3715
200000,6.39955,0.0,77.0,7.1,92.0,Village of the Damned,11773,0,0.4278
12000000,7.707344,36450736.0,97.0,3.3,75.0,Baby Geniuses,22345,1,0.8477
0,6.138782,0.0,93.0,7.5,99.0,I Stand Alone,1567,0,0.4673
75000000,7.906035,93888180.0,105.0,5.1,141.0,Forces of Nature,1641,2,0.4028
12000000,5.486644999999999,0.0,100.0,6.8,144.0,Ravenous,10212,0,0.3644
0,11.600645,0.0,127.0,6.3,146.0,True Crime,10354,3,0.385
0,4.79927,0.0,111.0,6.9,59.0,Dangerous Beauty,8583,0,0.4089
4550000,7.630723,21300000.0,133.0,7.3,103.0,The King and I,16520,0,0.4264
80000000,7.489389999999999,0.0,122.0,5.7,168.0,Edtv,11374,2,0.3675
50000000,3.8265029999999998,13260050.0,92.0,4.1,37.0,The Mod Squad,16379,1,0.5846
63000000,33.366332,463517383.0,136.0,7.9,9079.0,The Matrix,603,4,2.0133
16000000,12.069966,53478166.0,97.0,7.3,1768.0,10 Things I Hate About You,4951,0,0.359
75000000,9.019881,29000000.0,90.0,5.1,46.0,The Out-of-Towners,8970,2,0.4194
6000,5.283661,48482.0,69.0,7.2,363.0,Following,11660,0,0.4272
6500000,8.344282000000002,28451622.0,98.0,7.0,198.0,Go,9430,0,0.3828
25000000,7.2576789999999995,84565230.0,107.0,5.8,378.0,Never Been Kissed,11355,3,0.313
10000000,10.222076,8359717.0,89.0,6.2,72.0,Twin Dragons,18764,3,0.3601
10000000,3.3806839999999996,10920544.0,118.0,6.2,35.0,Cookie's Fortune,9465,3,0.3612
0,2.995334,0.0,112.0,7.1,54.0,Lovers of the Arctic Circle,1414,0,0.4252
80000000,7.5794440000000005,73345029.0,108.0,6.4,179.0,Life,6522,2,0.3338
0,4.7000839999999995,0.0,112.0,6.8,126.0,The Monster,22826,0,0.3988
2900000,8.842959,368234.0,117.0,7.4,211.0,Open Your Eyes,1902,0,0.4373
0,4.370812,299200.0,97.0,7.3,93.0,SLC Punk,6396,0,0.443
33000000,7.073467,0.0,124.0,5.7,117.0,Pushing Tin,12596,3,0.3383
0,7.174396000000001,0.0,99.0,6.7,275.0,Election,9451,3,0.3856
15000000,11.446138000000001,2856712.0,97.0,6.7,487.0,eXistenZ,1946,3,0.3345
66000000,10.623330000000001,212404396.0,112.0,6.0,613.0,Entrapment,1844,2,0.2884
25000000,6.851628,4152230.0,92.0,6.1,183.0,Idle Hands,6552,3,0.3258
0,2.196587,0.0,108.0,6.6,45.0,Get Real,24584,3,0.3957
1453000,4.497049,5638000.0,111.0,7.4,81.0,Mildred Pierce,3309,0,0.4487
3000000,4.947043,14418922.0,95.0,6.1,94.0,Night of the Comet,18462,3,0.3782
800000,8.034105,0.0,77.0,5.5,58.0,Chopping Mall,28941,1,0.4284
0,3.868014,4122748.0,94.0,6.1,41.0,My Science Project,18252,3,0.3934
47000000,8.304775999999999,103738726.0,103.0,5.9,258.0,Dick Tracy,8592,2,0.2962
80000000,23.984065,415885488.0,124.0,6.6,2796.0,The Mummy,564,2,0.4016
786675,4.3375449999999995,861789.0,85.0,7.4,69.0,The Castle,13852,0,0.4563
11000000,6.078792,0.0,116.0,6.4,95.0,A Midsummer Night's Dream,10210,3,0.3563
11791,2.916805,0.0,118.0,7.3,49.0,After Life,17962,0,0.4459
0,7.632785,0.0,99.0,5.8,55.0,Black Mask,9460,3,0.4035
115000000,15.649091,924317558.0,136.0,6.4,4526.0,Star Wars: Episode I - The Phantom Menace,1893,4,1.0596
196000,12.190044,0.0,73.0,6.9,121.0,The Mummy,15849,0,0.4118
0,4.662323000000001,0.0,86.0,6.8,58.0,The Mummy,18990,0,0.4063
0,2.878266,0.0,129.0,6.6,55.0,Mommie Dearest,15660,3,0.3975
55000000,15.460102,300218018.0,143.0,6.9,1042.0,Superman,1924,2,0.2999
54000000,10.301621,190458706.0,127.0,6.5,642.0,Superman II,8536,2,0.2744
39000000,9.614638000000001,75850624.0,125.0,5.3,500.0,Superman III,9531,1,0.3377
17000000,7.990678999999999,19300000.0,90.0,4.1,327.0,Superman IV: The Quest for Peace,11411,1,0.5963
355000,7.503125999999999,1012189.0,72.0,7.2,254.0,Dracula,138,0,0.4293
291000,8.091603,12000000.0,71.0,7.3,295.0,Frankenstein,3035,0,0.436
0,3.5635879999999998,0.0,99.0,7.0,42.0,Son of Frankenstein,3077,0,0.4181
0,5.841791000000001,0.0,74.0,6.5,42.0,Frankenstein Meets the Wolf Man,3076,3,0.4
0,4.3079410000000005,0.0,82.0,6.8,61.0,The Curse of Frankenstein,3079,0,0.4075
0,5.386984,0.0,70.0,7.2,124.0,The Wolf Man,13666,0,0.4394
0,4.037458,0.0,91.0,4.2,41.0,Howling II: Stirba - Werewolf Bitch,29794,1,0.6378
0,4.453327,0.0,80.0,6.1,58.0,Tarantula,9077,3,0.397
1200000,8.699428,112892319.0,100.0,7.4,703.0,The Rocky Horror Picture Show,36685,0,0.406
0,5.466036,0.0,87.0,6.9,142.0,The Thing from Another World,10785,0,0.4068
0,7.749114,0.0,81.0,6.2,52.0,It Came from Outer Space,19483,3,0.3946
2000000,5.609399,2000000.0,85.0,6.8,172.0,The War of the Worlds,8974,0,0.3929
417000,6.135431,0.0,80.0,7.3,277.0,Invasion of the Body Snatchers,11549,0,0.4355
0,3.340532,0.0,83.0,6.0,41.0,Earth vs. the Flying Saucers,18158,3,0.4002
3000000,9.412377000000001,0.0,91.0,5.4,92.0,Swamp Thing,17918,1,0.4242
0,2.73837,0.0,93.0,7.5,31.0,"Run Silent, Run Deep",18784,0,0.4725
42000000,9.874042999999999,363889678.0,124.0,7.0,1309.0,Notting Hill,509,2,0.3112
16000000,9.356587,18564088.0,100.0,6.8,381.0,The Thirteenth Floor,1090,0,0.3386
80000000,6.236116,0.0,126.0,6.3,149.0,Instinct,12117,2,0.3494
0,11.619416000000001,0.0,105.0,7.3,76.0,Buena Vista Social Club,11779,0,0.4422
33000000,13.984182,310940086.0,95.0,6.1,1034.0,Austin Powers: The Spy Who Shagged Me,817,2,0.2819
18000000,7.725842999999999,9495408.0,131.0,7.2,101.0,The Red Violin,14283,0,0.3849
150000000,12.453452,448000000.0,88.0,7.1,1715.0,Tarzan,37135,4,0.7215
60000000,14.039654999999998,149705852.0,116.0,6.1,209.0,The General's Daughter,2275,2,0.2958
14000000,3.873796,18535191.0,97.0,6.3,47.0,An Ideal Husband,24137,3,0.3491
9000000,7.668214,0.0,170.0,8.1,554.0,The Legend of 1900,10376,0,0.5407
1530000,7.765378999999999,7267585.0,81.0,7.2,672.0,Run Lola Run,104,0,0.4029
34200000,8.011869,234801895.0,93.0,6.2,898.0,Big Daddy,9032,2,0.2717
12500000,6.122739,78599508.0,80.0,7.7,408.0,The Dinner Game,9421,0,0.4359
31000000,5.418428,53208180.0,103.0,6.2,445.0,Arachnophobia,6488,3,0.2934
21000000,11.818055000000001,0.0,81.0,7.1,916.0,"South Park: Bigger, Longer & Uncut",9473,0,0.341
170000000,9.887602000000001,222104681.0,106.0,5.1,1042.0,Wild Wild West,8487,2,0.8693
0,6.148540000000001,0.0,142.0,6.3,115.0,Summer of Sam,10279,3,0.3925
28000000,3.62449,0.0,125.0,7.5,45.0,Les Amants du Pont-Neuf,2767,0,0.4084
11000000,18.344227,235483004.0,95.0,6.4,2358.0,American Pie,2105,3,0.3347
21500000,8.605659,0.0,117.0,7.0,246.0,Arlington Road,1073,0,0.3517
24000000,7.531667999999999,16290976.0,87.0,5.8,94.0,Muppets from Space,10208,3,0.3429
60000,14.838385999999998,248000000.0,81.0,6.3,1090.0,The Blair Witch Project,2667,3,0.342
65000000,13.268483999999999,162091208.0,159.0,7.1,1266.0,Eyes Wide Shut,345,2,0.3203
27000000,13.787107999999998,56870414.0,82.0,5.5,251.0,Lake Placid,9825,1,0.3458
6000000,4.414077,25059640.0,106.0,7.1,34.0,The Wood,16158,0,0.403
30000000,22.089729000000002,295212467.0,107.0,7.3,2431.0,Ghostbusters,620,2,0.3664
37000000,16.414239000000002,215394738.0,108.0,6.3,1131.0,Ghostbusters II,2978,2,0.2625
10000000,6.396767,10571408.0,98.0,6.5,88.0,Drop Dead Gorgeous,10490,3,0.359
80000000,8.967638,91188905.0,113.0,5.2,374.0,The Haunting,11618,2,0.3887
75000000,11.677244,0.0,78.0,4.3,322.0,Inspector Gadget,332,1,0.5554
60000000,7.493614999999999,73648228.0,105.0,5.6,616.0,Deep Blue Sea,8914,2,0.3084
68000000,10.466306,29762011.0,121.0,5.7,255.0,Mystery Men,9824,2,0.3335
70000000,8.919469,309457509.0,116.0,5.8,472.0,Runaway Bride,4806,2,0.3209
320000,10.223264,0.0,85.0,7.7,290.0,The Killing,247,0,0.4858
75000,6.107034,0.0,67.0,6.2,101.0,Killer's Kiss,10056,3,0.398
12000000,11.110375999999999,60000000.0,197.0,7.3,472.0,Spartacus,967,0,0.428
2000000,9.551293,9250000.0,153.0,7.3,409.0,Lolita,802,0,0.4289
11000000,14.003467,20000000.0,184.0,7.7,521.0,Barry Lyndon,3175,0,0.4741
0,7.268688,0.0,99.0,8.0,363.0,The 400 Blows,147,0,0.532
0,5.9797910000000005,0.0,105.0,7.6,163.0,Jules and Jim,1628,0,0.4759
0,6.2248589999999995,14302779.0,119.0,6.3,126.0,The Mosquito Coast,11120,3,0.3825
25000000,8.236472000000001,79817939.0,94.0,5.6,311.0,The Golden Child,10136,3,0.3314
15000000,11.573561999999999,146292009.0,154.0,7.7,345.0,The Color Purple,873,0,0.4355
0,11.273675,12303904.0,106.0,5.7,38.0,No Mercy,26789,3,0.4072
24500000,11.241995,17218023.0,126.0,7.1,295.0,The Mission,11416,0,0.3503
25000000,7.409178999999999,38748395.0,94.0,6.7,389.0,Little Shop of Horrors,10776,3,0.3147
30000,4.327466,0.0,70.0,6.2,78.0,The Little Shop of Horrors,24452,3,0.3984
0,10.877201,0.0,99.0,4.6,70.0,Allan Quatermain and the Lost City of Gold,9710,1,0.5489
16000000,8.782912,0.0,90.0,7.0,131.0,Radio Days,30890,0,0.3705
0,2.3629740000000004,0.0,100.0,5.6,32.0,Outrageous Fortune,20242,3,0.4196
13000000,3.9606220000000003,27500000.0,94.0,5.7,67.0,Dick,16406,3,0.3691
70000000,15.441459,23159305.0,86.0,7.6,1470.0,The Iron Giant,10386,2,0.3867
40000000,18.449169,672806292.0,107.0,7.7,3223.0,The Sixth Sense,745,2,0.6265
48000000,10.961226,124305181.0,113.0,6.7,349.0,The Thomas Crown Affair,913,2,0.2896
4300000,9.444818,0.0,102.0,6.9,95.0,The Thomas Crown Affair,912,0,0.3929
0,4.222607,0.0,106.0,6.4,33.0,The Acid House,12229,3,0.3915
0,11.162383,0.0,115.0,6.0,98.0,The Yards,19457,3,0.3911
55000000,7.169508,0.0,97.0,6.0,258.0,Bowfinger,11353,2,0.3109
25000000,6.570917999999999,13000000.0,100.0,6.2,115.0,Brokedown Palace,17707,3,0.3249
6500000,6.074832,4217115.0,95.0,6.7,102.0,Detroit Rock City,9781,3,0.3758
6400000,7.506958,6.0,86.0,4.7,31.0,Never Talk to Strangers,48781,1,0.517
0,5.232475,0.0,101.0,6.4,84.0,Heaven Can Wait,12185,3,0.3884
350000,4.817514,1499275.0,86.0,6.3,56.0,The Raven,29056,3,0.3913
250000,2.28087,0.0,82.0,6.4,34.0,The Tingler,26857,3,0.3959
200000,4.392322,2000000.0,80.0,6.9,67.0,The Pit and the Pendulum,28501,0,0.4128
0,3.631422,0.0,81.0,5.8,43.0,The Tomb of Ligeia,29030,3,0.4096
0,11.587199,0.0,90.0,6.6,62.0,The Masque of the Red Death,25319,3,0.3951
0,2.356666,0.0,89.0,6.3,35.0,Tales of Terror,29074,3,0.394
0,2.858879,8033397.0,82.0,5.4,45.0,Haunted Honeymoon,24103,1,0.4389
0,6.781814999999999,0.0,94.0,5.9,140.0,Cat's Eye,10552,3,0.3943
0,9.132013,0.0,88.0,7.1,139.0,And Now for Something Completely Different,9267,0,0.4215
6800000,10.235373,26518355.0,107.0,6.1,170.0,Damien: Omen II,10766,3,0.3584
0,7.798615,20471382.0,108.0,5.5,132.0,Omen III: The Final Conflict,10768,1,0.4158
3500000,13.063203,83453539.0,88.0,7.1,1104.0,Airplane!,813,0,0.3642
0,7.181664,27150534.0,85.0,6.0,276.0,Airplane II: The Sequel,2665,3,0.3797
22000000,7.145784,26570463.0,105.0,5.3,154.0,An American Werewolf in Paris,9406,1,0.3795
0,11.457485,49364621.0,95.0,6.0,232.0,National Lampoon’s European Vacation,11418,3,0.3754
